Status.state|NomeEntidade|NumFistel|NumServico|NumAto|NumEstacao|EnderecoEstacao|EndComplemento|SiglaUf|CodMunicipio|DesignacaoEmissao|Tecnologia|tipoTecnologia|meioAcesso|FreqTxMHz|FreqRxMHz|Azimute|CodTipoClasseEstacao|ClassInfraFisica|CompartilhamentoInfraFisica|CodTipoAntena|CodEquipamentoAntena|GanhoAntena|FrenteCostaAntena|AnguloMeiaPotenciaAntena|AnguloElevacao|Polarizacao|AlturaAntena|CodEquipamentoTransmissor|PotenciaTransmissorWatts|Latitude|Longitude|CodDebitoTFI|DataLicenciamento|DataPrimeiroLicenciamento|NumRede|_id|DataValidade|NumFistelAssociado|NomeEntidadeAssociado|Municipio.NomeMunicipio
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690469322|R SEIS|CONJ JULIA SEFFER|PA|1500800|100MG7W|NR|SA-NSA||2325|2325|180|FB|||760||23|28|13|0|X|40|049362201350|50|-1.38771|-48.382|G|2025-08-28|2008-07-08||23cd3c080330f289|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690469322|R SEIS|CONJ JULIA SEFFER|PA|1500800|100MG7W|NR|SA-NSA||2325|2325|300|FB|||760||23|28|13|0|X|40|049362201350|50|-1.38771|-48.382|G|2025-08-28|2008-07-08||23cd3c080330f28a|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690469322|R SEIS|CONJ JULIA SEFFER|PA|1500800|100MG7W|NR|SA-NSA||2325|2325|60|FB|||760||23|28|13|0|X|40|049362201350|50|-1.38771|-48.382|G|2025-08-28|2008-07-08||23cd3c080330f28b|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016558292|AV DÉBORA CALANDRINE||PA|1500800|80M0G7W|NR|SA-NSA||3350|3350|0|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.38414|-48.39943|G|2025-03-19|2025-03-19||d4dd3c080289d242|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016558292|AV DÉBORA CALANDRINE||PA|1500800|80M0G7W|NR|SA-NSA||3350|3350|120|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.38414|-48.39943|G|2025-03-19|2025-03-19||d4dd3c080289d243|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016558292|AV DÉBORA CALANDRINE||PA|1500800|80M0G7W|NR|SA-NSA||3350|3350|230|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.38414|-48.39943|G|2025-03-19|2025-03-19||d4dd3c080289d244|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|699193591|ROD AUGUSTO MONTENEGRO|PARQUE SHOPPING BELÉM.|PA|1501402|100MG7W|NR|SA-NSA||3350|3350|0|FB|||168||2|0|360|0|X|1.5|097592201350|1|-1.37018|-48.44635|E|2025-03-31|2013-09-26||3a423c0803bd6d72|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016581561|AV ENGENHEIRO VITOR DA SILVA||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|0|FB|||168||2|0|360|0|X|3|184282301350|1|-1.40891|-48.44084|E|2025-03-31|2025-03-31||3a423c0803bd6d79|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690897570|ROD BR 316|SHOPPING CASTANHEIRA|PA|1501402|100MG7W|NR|SA-NSA||2325|2325|0|FB|||168||4|0|360|0|V|10|087202301350|400|-1.40392|-48.4308|G|2025-04-10|2009-01-27||a3313c0802d01672|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690897570|ROD BR 316|SHOPPING CASTANHEIRA|PA|1501402|100MG7W|NR|SA-NSA||2325|2325|0|FB|||168||2|0|360|0|X|10|087202301350|400|-1.40392|-48.4308|G|2025-04-10|2009-01-27||a3313c0802d01673|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016648135|ROD BR-316||PA|1500800|100MG7W|NR|SA-NSA||3350|3350|0|FB|||168|184282301350|0.1|0.1|360|0|V|1|184282301350|1|-1.36694|-48.37529|E|2025-04-30|2025-04-30||27358c08027947b7|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016648143|TV SN-03||PA|1500800|100MG7W|NR|SA-NSA||3350|3350|0|FB|||168|184282301350|0.1|0.1|360|0|V|1|184282301350|1|-1.35943|-48.40708|E|2025-04-30|2025-04-30||27358c08027947bb|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016648151|R G|TV. ST. G|PA|1500800|80M0G7W|NR|SA-NSA||3350|3350|0|FB|||168|184282301350|0.1|0.1|360|0|V|1|184282301350|1|-1.34575|-48.34819|E|2025-04-30|2025-04-30||27358c08027947bf|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016660445|AV ALMIRANTE BARROSO||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|0|FB|||168|184282301350|0.1|0.1|360|0|V|1|184282301350|1|-1.40939|-48.43703|E|2025-05-13|2025-05-13||09ee8c0802a39f1a|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016660461|ROD TRANSCOQUEIRO||PA|1500800|90M0G7W|NR|SA-NSA||3350|3350|0|FB|||168|184282301350|0.1|0.1|360|0|V|1|184282301350|1|-1.3727|-48.4221|E|2025-05-13|2025-05-13||09ee8c0802a39f1f|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016689133|RUA B|PROX A PASSAGEM DA MARINHA Nº 34-A|PA|1501402|100MG7W|NR|SA-NSA||3350|3350|90|FB|||760|152312201350|24|25|13|0|X|35|152312201350|251|-1.39542|-48.44903|G|2025-08-05|2025-05-28||c6208c080342999b|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016689133|RUA B|PROX A PASSAGEM DA MARINHA Nº 34-A|PA|1501402|100MG7W|NR|SA-NSA||3350|3350|180|FB|||760|152312201350|24|25|13|0|X|35|152312201350|251|-1.39542|-48.44903|G|2025-08-05|2025-05-28||c6208c080342999c|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016689133|RUA B|PROX A PASSAGEM DA MARINHA Nº 34-A|PA|1501402|100MG7W|NR|SA-NSA||3350|3350|280|FB|||760|152312201350|24|25|13|0|X|35|152312201350|251|-1.39542|-48.44903|G|2025-08-05|2025-05-28||c6208c080342999d|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1014295499|AV FERNANDO GUILHON - BR316 KM17 - AO LADO DA EMPRESA CONSTRONSTRULIBER SERVIÇOS DE TERRAPLENAGEM||PA|1504422|40M0G7W|NR|SA-NSA||3350|3350|160|FB|||760|081161903518|16|23|70|-2|X|60|120552301350|320|-1.36452|-48.30963|G|2026-04-27|2022-10-03||0e4c8c080351156a|2041-12-08|||Marituba
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1014295499|AV FERNANDO GUILHON - BR316 KM17 - AO LADO DA EMPRESA CONSTRONSTRULIBER SERVIÇOS DE TERRAPLENAGEM||PA|1504422|40M0G7W|NR|SA-NSA||3350|3350|250|FB|||760|081161903518|16|23|70|-2|X|60|120552301350|320|-1.36452|-48.30963|G|2026-04-27|2022-10-03||0e4c8c080351156b|2041-12-08|||Marituba
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1014295499|AV FERNANDO GUILHON - BR316 KM17 - AO LADO DA EMPRESA CONSTRONSTRULIBER SERVIÇOS DE TERRAPLENAGEM||PA|1504422|40M0G7W|NR|SA-NSA||3350|3350|70|FB|||760|081161903518|16|23|70|-2|X|60|120552301350|320|-1.36452|-48.30963|G|2026-04-27|2022-10-03||0e4c8c080351156c|2041-12-08|||Marituba
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016785086|AV DOS  PLANETAS||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|170|FB|||760|152312201350|24|25|13|3|X|35|152312201350|251|-1.38533|-48.44267|G|2025-07-09|2025-07-09||74a18c0803c8bfd9|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016785086|AV DOS  PLANETAS||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|300|FB|||760|152312201350|24|25|13|0|X|35|152312201350|251|-1.38533|-48.44267|G|2025-07-09|2025-07-09||74a18c0803c8bfda|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016785086|AV DOS  PLANETAS||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|50|FB|||760|152312201350|24|25|13|0|X|35|152312201350|251|-1.38533|-48.44267|G|2025-07-09|2025-07-09||74a18c0803c8bfdb|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016874950|R JOAO PAULO VI||PA|1504422|100MG7W|NR|SA-NSA||3350|3350|10|FB|||760|152312201350|24|25|13|0|X|43|152312201350|251|-1.37519|-48.33902|G|2025-08-28|2025-08-28||cdfef4c842541fb6|2041-12-08|||Marituba
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016874950|R JOAO PAULO VI||PA|1504422|100MG7W|NR|SA-NSA||3350|3350|130|FB|||760|152312201350|24|25|13|0|X|43|152312201350|251|-1.37519|-48.33902|G|2025-08-28|2025-08-28||cdfef4c842541fb7|2041-12-08|||Marituba
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016874950|R JOAO PAULO VI||PA|1504422|100MG7W|NR|SA-NSA||3350|3350|250|FB|||760|152312201350|24|25|13|0|X|43|152312201350|251|-1.37519|-48.33902|G|2025-08-28|2025-08-28||cdfef4c842541fb8|2041-12-08|||Marituba
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690469322|R SEIS|CONJ JULIA SEFFER|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|180|FB|||760|152312201350|24|25|13|0|X|38|152312201350|251|-1.38771|-48.382|G|2025-08-28|2008-07-08||cdfef4c850c889e7|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690469322|R SEIS|CONJ JULIA SEFFER|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|300|FB|||760|152312201350|24|25|13|0|X|38|152312201350|251|-1.38771|-48.382|G|2025-08-28|2008-07-08||cdfef4c850c889e8|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690469322|R SEIS|CONJ JULIA SEFFER|PA|1500800|100MG7W|NR|SA-NSA||3350|3350|60|FB|||760|152312201350|24|25|13|0|X|38|152312201350|251|-1.38771|-48.382|G|2025-08-28|2008-07-08||cdfef4c850c889e9|2041-12-08|||Ananindeua
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016874984|PAS SAMUCA LEVY||PA|1501402|90M0G7W|NR|SA-NSA||3350|3350|200|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.41772|-48.44291|G|2025-08-28|2025-08-28||cdfef4c850c88a32|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016874984|PAS SAMUCA LEVY||PA|1501402|90M0G7W|NR|SA-NSA||3350|3350|300|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.41772|-48.44291|G|2025-08-28|2025-08-28||cdfef4c850c88a33|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016874984|PAS SAMUCA LEVY||PA|1501402|90M0G7W|NR|SA-NSA||3350|3350|50|FB|||760|152312201350|24|25|13|0|X|40|152312201350|251|-1.41772|-48.44291|G|2025-08-28|2025-08-28||cdfef4c850c88a34|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|692414789|PSG BENFICA||PA|1501402|90M0G7W|NR|SA-NSA||3350|3350|160|FB|||760|152312201350|24|25|13|0|X|28|152312201350|251|-1.37502|-48.45228|G|2025-09-09|2010-06-24||cdfef4c8615ca53c|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|692414789|PSG BENFICA||PA|1501402|90M0G7W|NR|SA-NSA||3350|3350|270|FB|||760|152312201350|24|25|13|0|X|28|152312201350|251|-1.37502|-48.45228|G|2025-09-09|2010-06-24||cdfef4c8615ca53d|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|692414789|PSG BENFICA||PA|1501402|90M0G7W|NR|SA-NSA||3350|3350|40|FB|||760|152312201350|24|25|13|0|X|28|152312201350|251|-1.37502|-48.45228|G|2025-09-09|2010-06-24||cdfef4c8615ca53e|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016904948|ROD AUGUSTO MONTENEGRO||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|60|FB|||760||13.6|22|78|-6|X|17|066822301350|320|-1.38133|-48.44573|G|2025-09-09|2025-09-09||cdfef4c87ab86e4a|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016904948|ROD AUGUSTO MONTENEGRO||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|130|FB|||760||13.6|22|78|-6|X|17|066822301350|320|-1.38133|-48.44573|G|2025-09-09|2025-09-09||cdfef4c87ab86e4b|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016925490|ROD AUGUSTO MONTENEGRO||PA|1501402|50M0G7W|NR|SA-NSA||3350|3350|240|FB|||760||13.6|22|78|-6|X|20|066822301350|320|-1.38159|-48.44215|G|2025-09-18|2025-09-18||384d34d8a44e7627|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016925490|ROD AUGUSTO MONTENEGRO||PA|1501402|50M0G7W|NR|SA-NSA||3350|3350|320|FB|||760||13.6|22|78|-6|X|20|066822301350|320|-1.38159|-48.44215|G|2025-09-18|2025-09-18||384d34d8a44e7628|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016963669|AV JÚLIO CESAR|ALAMENDA MOÇA BONITA|PA|1501402|50M0G7W|NR|SA-NSA||3350|3350|120|FB|||760||13.6|22|78|-4.5|X|12|066822301350|320|-1.42612|-48.4203|G|2025-09-26|2025-09-26||7f1c14d8d2274023|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1016963669|AV JÚLIO CESAR|ALAMENDA MOÇA BONITA|PA|1501402|50M0G7W|NR|SA-NSA||3350|3350|320|FB|||760||13.6|22|78|-4.5|X|12|066822301350|320|-1.42612|-48.4203|G|2025-09-26|2025-09-26||7f1c14d8d2274024|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1017043385|AV MANGUEIRÃO||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|150.5|FB|||760|152382201350|24.5|25|12.5|-10|X|21|152382201350|35|-1.38124|-48.44394|G|2025-10-20|2025-10-20||7f1c14d8e625b238|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1017043385|AV MANGUEIRÃO||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|195|FB|||760|152382201350|24.5|25|12.5|0|X|12|152382201350|35|-1.38124|-48.44394|G|2025-10-20|2025-10-20||7f1c14d8e625b239|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1017043385|AV MANGUEIRÃO||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|233.5|FB|||760|152382201350|24.5|25|12.5|0|X|5.5|152382201350|35|-1.38124|-48.44394|G|2025-10-20|2025-10-20||7f1c14d8e625b23a|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1017043385|AV MANGUEIRÃO||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|30|FB|||760|152382201350|24.5|25|12.5|0|X|40|152382201350|35|-1.38124|-48.44394|G|2025-10-20|2025-10-20||7f1c14d8e625b23b|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1017043385|AV MANGUEIRÃO||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|200|FB|||760|152382201350|24.5|25|12.5|0|X|40|152382201350|35|-1.38124|-48.44394|G|2025-10-20|2025-10-20||7f1c14d8e625b23c|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1017043385|AV MANGUEIRÃO||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|271|FB|||760|152382201350|24.5|25|12.5|-10|X|13|152382201350|35|-1.38124|-48.44394|G|2025-10-20|2025-10-20||7f1c14d8e625b242|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1017043385|AV MANGUEIRÃO||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|327.5|FB|||760|152382201350|24.5|25|12.5|-10|X|21|152382201350|35|-1.38124|-48.44394|G|2025-10-20|2025-10-20||7f1c14d8e625b243|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1017043385|AV MANGUEIRÃO||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|11.5|FB|||760|152382201350|24.5|25|12.5|0|X|14|152382201350|35|-1.38124|-48.44394|G|2025-10-20|2025-10-20||7f1c14d8e625b244|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1017043385|AV MANGUEIRÃO||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|50.5|FB|||760|152382201350|24.5|25|12.5|0|X|5.5|152382201350|35|-1.38124|-48.44394|G|2025-10-20|2025-10-20||7f1c14d8e625b245|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1017043385|AV MANGUEIRÃO||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|101.5|FB|||760|152382201350|24.5|25|12.5|-10|X|14|152382201350|35|-1.38124|-48.44394|G|2025-10-20|2025-10-20||7f1c14d8e625b246|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1017043385|AV MANGUEIRÃO||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|270|FB|||760|152382201350|24.5|25|12.5|-15|X|11|152382201350|35|-1.38124|-48.44394|G|2025-10-20|2025-10-20||7f1c14d8e625b25d|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1017043385|AV MANGUEIRÃO||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|90|FB|||760|152382201350|24.5|25|12.5|-15|X|11|152382201350|35|-1.38124|-48.44394|G|2025-10-20|2025-10-20||7f1c14d8e625b25e|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1017043385|AV MANGUEIRÃO||PA|1501402|100MG7W|NR|SA-NSA||3350|3350|90|FB|||760|152382201350|24.5|25|12.5|0|X|40|152382201350|35|-1.38124|-48.44394|G|2025-10-20|2025-10-20||7f1c14d8e625b25f|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1006658146|TV SAO RAIMUNDO|PROXIMO AO PARQUE AQUATICO-PARAISO DAS PEDRAS|PA|1504422|80M0G7W|NR|SA-NSA||3350|3350|10|FB|||760|152312201350|24|25|13|0|X|58|152312201350|39.8|-1.38811|-48.34286|G|2025-12-30|2018-05-17||f78bf4d8a6064d71|2041-12-08|||Marituba
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1006658146|TV SAO RAIMUNDO|PROXIMO AO PARQUE AQUATICO-PARAISO DAS PEDRAS|PA|1504422|80M0G7W|NR|SA-NSA||3350|3350|130|FB|||760|152312201350|24|25|13|0|X|58|152312201350|39.8|-1.38811|-48.34286|G|2025-12-30|2018-05-17||f78bf4d8a6064d72|2041-12-08|||Marituba
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1006658146|TV SAO RAIMUNDO|PROXIMO AO PARQUE AQUATICO-PARAISO DAS PEDRAS|PA|1504422|80M0G7W|NR|SA-NSA||3350|3350|250|FB|||760|152312201350|24|25|13|0|X|58|152312201350|39.8|-1.38811|-48.34286|G|2025-12-30|2018-05-17||f78bf4d8a6064d73|2041-12-08|||Marituba
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1006658200|TV WE 05 - QD19 LT16 - LOTEAMENTO BEIJA-FLOR||PA|1504422|60M0G7W|NR|SA-NSA||3350|3350|160|FB|||760|152312201350|24|25|13|0|X|58|152312201350|39.8|-1.38081|-48.31633|G|2025-12-30|2021-06-16||f78bf4d8a6064e82|2041-12-08|||Marituba
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1006658200|TV WE 05 - QD19 LT16 - LOTEAMENTO BEIJA-FLOR||PA|1504422|60M0G7W|NR|SA-NSA||3350|3350|260|FB|||760|152312201350|24|25|13|0|X|58|152312201350|39.8|-1.38081|-48.31633|G|2025-12-30|2021-06-16||f78bf4d8a6064e83|2041-12-08|||Marituba
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1006658200|TV WE 05 - QD19 LT16 - LOTEAMENTO BEIJA-FLOR||PA|1504422|60M0G7W|NR|SA-NSA||3350|3350|60|FB|||760|152312201350|24|25|13|0|X|58|152312201350|39.8|-1.38081|-48.31633|G|2025-12-30|2021-06-16||f78bf4d8a6064e84|2041-12-08|||Marituba
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690461526|AV ENGENHEIRO VICTOR DA SILVA|CONJ. COSTA E SILVA|PA|1501402|100MG7W|NR|SA-NSA||3350|3350|170|FB|||760|152312201350|24|25|13|-1|X|48|152312201350|39.8|-1.40885|-48.44131|G|2026-01-21|2008-06-23||c415f4d813210ea8|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690461526|AV ENGENHEIRO VICTOR DA SILVA|CONJ. COSTA E SILVA|PA|1501402|100MG7W|NR|SA-NSA||3350|3350|20|FB|||760|152312201350|24|25|13|-4|X|48|152312201350|39.8|-1.40885|-48.44131|G|2026-01-21|2008-06-23||c415f4d813210ea9|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690461526|AV ENGENHEIRO VICTOR DA SILVA|CONJ. COSTA E SILVA|PA|1501402|100MG7W|NR|SA-NSA||3350|3350|280|FB|||760|152312201350|24|25|13|-1|X|48|152312201350|39.8|-1.40885|-48.44131|G|2026-01-21|2008-06-23||c415f4d813210eaa|2041-12-08|||Belém
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|692374493|R URIBOCA VELHA||PA|1504422|90M0G7W|NR|SA-NSA||3350|3350|150|FB|||760|152312201350|24|25|13|0|X|40|152312201350|39.8|-1.36702|-48.35237|G|2026-01-23|2010-05-21||5351f4d831c8ace4|2041-12-08|||Marituba
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|692374493|R URIBOCA VELHA||PA|1504422|90M0G7W|NR|SA-NSA||3350|3350|270|FB|||760|152312201350|24|25|13|0|X|40|152312201350|39.8|-1.36702|-48.35237|G|2026-01-23|2010-05-21||5351f4d831c8ace5|2041-12-08|||Marituba
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|692374493|R URIBOCA VELHA||PA|1504422|90M0G7W|NR|SA-NSA||3350|3350|30|FB|||760|152312201350|24|25|13|-9|X|40|152312201350|39.8|-1.36702|-48.35237|G|2026-01-23|2010-05-21||5351f4d831c8ace6|2041-12-08|||Marituba
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690621930|R SANTO ANTÔNIO||PA|1504422|70M0G7W|NR|SA-NSA||3350|3350|0|FB|||760|152312201350|24|25|13|0|X|36|152312201350|39.8|-1.35188|-48.33581|G|2026-02-13|2008-09-30||b0a33318c200679d|2041-12-08|||Marituba
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690621930|R SANTO ANTÔNIO||PA|1504422|70M0G7W|NR|SA-NSA||3350|3350|130|FB|||760|152312201350|24|25|13|0|X|36|152312201350|39.8|-1.35188|-48.33581|G|2026-02-13|2008-09-30||b0a33318c200679e|2041-12-08|||Marituba
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690621930|R SANTO ANTÔNIO||PA|1504422|70M0G7W|NR|SA-NSA||3350|3350|240|FB|||760|152312201350|24|25|13|0|X|40|152312201350|39.8|-1.35188|-48.33581|G|2026-02-13|2008-09-30||b0a33318c200679f|2041-12-08|||Marituba
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1013188052|R SAO JOAO- (ACESSO PELA RUA JOÃO MARINHO)||PA|1504422|80M0G7W|NR|SA-NSA||3350|3350|150|FB|||760|152312201350|24|25|13|0|X|46|152312201350|39.8|-1.3685|-48.36364|G|2026-02-13|2022-06-15||b0a33318c20067a0|2041-12-08|||Marituba
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1013188052|R SAO JOAO- (ACESSO PELA RUA JOÃO MARINHO)||PA|1504422|80M0G7W|NR|SA-NSA||3350|3350|280|FB|||760|152312201350|24|25|13|0|X|46|152312201350|39.8|-1.3685|-48.36364|G|2026-02-13|2022-06-15||b0a33318c20067a1|2041-12-08|||Marituba
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1013188052|R SAO JOAO- (ACESSO PELA RUA JOÃO MARINHO)||PA|1504422|80M0G7W|NR|SA-NSA||3350|3350|30|FB|||760|152312201350|24|25|13|0|X|46|152312201350|39.8|-1.3685|-48.36364|G|2026-02-13|2022-06-15||b0a33318c20067a2|2041-12-08|||Marituba
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1013188060|R ALFREDO CALADO||PA|1504422|70M0G7W|NR|SA-NSA||3350|3350|10|FB|||760|152312201350|24|25|13|0|X|45|152312201350|39.8|-1.38706|-48.33347|G|2026-03-04|2022-06-15||b0a33318a342921c|2041-12-08|||Marituba
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1013188060|R ALFREDO CALADO||PA|1504422|70M0G7W|NR|SA-NSA||3350|3350|130|FB|||760|152312201350|24|25|13|0|X|45|152312201350|39.8|-1.38706|-48.33347|G|2026-03-04|2022-06-15||b0a33318a342921d|2041-12-08|||Marituba
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|1013188060|R ALFREDO CALADO||PA|1504422|70M0G7W|NR|SA-NSA||3350|3350|250|FB|||760|152312201350|24|25|13|0|X|45|152312201350|39.8|-1.38706|-48.33347|G|2026-03-04|2022-06-15||b0a33318a342921e|2041-12-08|||Marituba
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690405359|R DECOUVILLE||PA|1504422|90M0G7W|NR|SA-NSA||3350|3350|0|FB|||760|152312201350|24|25|13|0|X|53|152312201350|39.8|-1.37167|-48.3297|G|2026-03-06|2008-06-12||b0a333182df422ed|2041-12-08|||Marituba
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690405359|R DECOUVILLE||PA|1504422|90M0G7W|NR|SA-NSA||3350|3350|120|FB|||760|152312201350|24|25|13|-1|X|60|152312201350|39.8|-1.37167|-48.3297|G|2026-03-06|2008-06-12||b0a333182df422ee|2041-12-08|||Marituba
LIC-LIC-01|CLARO S.A.|50409307637|010|105752021|690405359|R DECOUVILLE||PA|1504422|90M0G7W|NR|SA-NSA||3350|3350|240|FB|||760|152312201350|24|25|13|0|X|53|152312201350|39.8|-1.37167|-48.3297|G|2026-03-06|2008-06-12||b0a333182df422ef|2041-12-08|||Marituba
